date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:24:05	502089/502089	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2016:29:32%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/background/about-bg.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/background/about-bg.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:05	701784/701784	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2022:51:14%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/background/teacher-bg.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/background/teacher-bg.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:08	170074/170074	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2022:33:10%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_07.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_07.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-2.html)
06:24:08	649865/649865	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20May%202017%2020:11:18%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/background/testimonial-bg.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/background/testimonial-bg.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:08	768345/768345	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20May%202017%2023:10:42%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/background/achievements-bg.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/background/achievements-bg.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:08	1260254/1260254	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jun%202017%2016:31:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/background/blog-bg.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/background/blog-bg.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/assets/css/style.css)
06:24:09	228339/228339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2022:34:24%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_08.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_08.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-2.html)
06:24:09	285420/285420	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2022:34:00%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_07.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_07.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-2.html)
06:24:10	80429/80429	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2022:50:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/blog/blog_01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/blog/blog_01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-2.html)
06:24:10	82678/82678	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2022:50:28%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/blog/blog_02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/blog/blog_02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-2.html)
06:24:10	349556/349556	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2022:34:50%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_08.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_08.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-2.html)
06:24:10	83495/83495	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2022:50:54%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/blog/blog_03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/blog/blog_03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-2.html)
06:24:10	5916/5916	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:09:06%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.01.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.01.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:11	6867/6867	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:09:34%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.02.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.02.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:11	6324/6324	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:10:02%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.03.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.03.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:11	4367/4367	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:10:26%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.04.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.04.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:11	6391/6391	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:10:54%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.05.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_1.05.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:12	4111/4111	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:11:56%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.01.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.01.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:12	7809/7809	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:12:38%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.02.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.02.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:12	4957/4957	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:13:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.03.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.03.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:13	4007/4007	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:13:36%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.04.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.04.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:13	7095/7095	---M--	200	added ('OK')	image/png	date:Thu,%2011%20May%202017%2021:14:00%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.05.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_2.05.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-3.html)
06:24:14	469340/469340	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20May%202017%2022:07:44%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/about/about.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/about/about.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-4.html)
06:24:14	110283/110283	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202017%2021:33:58%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/classes/class_01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/classes/class_01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:15	437855/437855	---M--	200	added ('OK')	image/png	date:Sun,%2014%20May%202017%2022:01:36%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/about/about_03.png	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/about/about_03.png	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:15	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Jul%202024%2001:24:19%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/class-single.html	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/class-single.b3.delayed	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:16	81253/81253	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202017%2021:34:32%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/classes/class_02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/classes/class_02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:16	105982/105982	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202017%2021:35:18%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/classes/class_03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/classes/class_03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:17	56644/56644	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2026%20Jul%202024%2001:24:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/classes.html	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/classes.html	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:17	54493/54493	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2022:54:10%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_13.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_13.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:17	80680/80680	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2022:54:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_14.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_14.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:17	70598/70598	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2022:54:48%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_15.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_15.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:18	80769/80769	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2022:55:10%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_16.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_16.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:18	12229/12229	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2023:34:34%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:18	7380/7380	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2023:35:12%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:18	10887/10887	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2023:35:34%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:19	12058/12058	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2023:36:02%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.04.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.04.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:19	10356/10356	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2023:36:22%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.05.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/partner/partner_3.05.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-5.html)
06:24:20	297022/297022	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2022:13:54%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/about/about_04.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/about/about_04.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-6.html)
06:24:20	154106/154106	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2022:58:42%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_09.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_09.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-6.html)
06:24:20	164655/164655	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2023:00:22%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_09.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_09.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-6.html)
06:24:21	192587/192587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2023:50:04%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_10.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_10.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-6.html)
06:24:21	539447/539447	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2023:50:44%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_10.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_10.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-6.html)
06:24:21	158536/158536	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2023:54:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_11.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_11.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-6.html)
06:24:21	69296/69296	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2020:05:56%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_07.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_07.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:22	59626/59626	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2020:06:34%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_08.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_08.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:22	210527/210527	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202017%2023:54:50%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_11.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/gallery/gallery_bg_11.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-6.html)
06:24:22	52544/52544	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2020:07:08%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_09.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_09.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:22	60620/60620	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2020:07:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_10.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_10.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:23	88969/88969	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2020:07:50%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_11.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_11.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:23	59034/59034	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:00:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_13.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_13.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:23	67870/67870	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2020:09:14%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_12.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_12.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:23	54681/54681	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:01:00%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_15.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_15.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:24	71992/71992	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:00:42%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_14.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_14.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:24	55470/55470	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:01:20%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_16.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_16.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:24	41067/41067	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:02:12%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_18.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_18.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:24	69553/69553	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20May%202017%2021:01:44%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_17.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_17.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-7.html)
06:24:24	34554/34554	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:50:46%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/product/home_product_01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/product/home_product_01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-8.html)
06:24:25	32225/32225	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:51:14%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/product/home_product_02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/product/home_product_02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-8.html)
06:24:25	25804/25804	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:51:32%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/product/home_product_03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/product/home_product_03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-8.html)
06:24:25	22466/22466	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Jun%202017%2017:51:50%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/product/home_product_04.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/product/home_product_04.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/index-8.html)
06:24:26	85534/85534	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2020:33:10%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_19.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_19.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses.html)
06:24:26	86987/86987	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2020:31:08%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_20.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_20.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses.html)
06:24:26	67179/67179	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2020:33:28%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_22.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_22.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses.html)
06:24:26	90171/90171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2020:32:52%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_21.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_21.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses.html)
06:24:28	8056/8056	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2017:16:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/post_image_01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/post_image_01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses-2.html)
06:24:28	84731/84731	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2020:33:52%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_23.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_23.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses.html)
06:24:28	113118/113118	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202017%2020:34:08%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_24.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_24.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses.html)
06:24:28	10483/10483	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2017:16:54%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/post_image_02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/post_image_02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses-2.html)
06:24:28	8777/8777	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2017:17:16%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/post_image_03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/post_image_03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses-2.html)
06:24:28	10225/10225	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2017:17:38%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/sidebar/post_image_04.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/sidebar/post_image_04.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/courses-2.html)
06:24:29	18602/18602	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2020:37:26%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/instructor.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/instructor.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/course-single.html)
06:24:29	334120/334120	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202017%2018:53:36%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/course_single.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/course_single.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/course-single.html)
06:24:29	3473/3473	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202017%2022:26:24%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/review_01.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/review_01.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/course-single.html)
06:24:29	5520/5520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202017%2023:14:44%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/review_02.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/review_02.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/course-single.html)
06:24:30	3922/3922	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202017%2023:15:32%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/review_03.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/review_03.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/course-single.html)
06:24:30	4721/4721	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202017%2023:16:22%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/courses/review_04.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/courses/review_04.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/course-single.html)
06:24:30	66038/66038	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202017%2020:32:30%20GMT	https://demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_17.jpg	D:/SchoolProject/demos.codexcoder.com/labartisan/html/all-study/images/teachers/teacher_17.jpg	(from https://demos.codexcoder.com/labartisan/html/all-study/teacher.html)
